2l1h16d		 >> early stop 2.4		 eval_len0-50_acc: 1.0		eval_len51-100_acc: 0.997		eval_len101-150_acc: 0.992		eval_len151-200_acc: 0.989		eval_len201-250_acc: 0.97		eval_len251-300_acc: 0.94		eval_len301-350_acc: 0.903		eval_len351-400_acc: 0.807		eval_len401-450_acc: 0.631		eval_len451-500_acc: 0.255 		lr: 0.001
2l1h16d		 >> early stop 16.8		 eval_len0-50_acc: 1.0		eval_len51-100_acc: 0.496		eval_len101-150_acc: 0.0		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
2l1h64d		 >> early stop 2.4		 eval_len0-50_acc: 1.0		eval_len51-100_acc: 0.393		eval_len101-150_acc: 0.001		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.001
2l1h64d		 >> early stop 4.8		 eval_len0-50_acc: 1.0		eval_len51-100_acc: 0.276		eval_len101-150_acc: 0.0		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
2l1h256d		 >> early stop 2.4		 eval_len0-50_acc: 1.0		eval_len51-100_acc: 0.983		eval_len101-150_acc: 0.899		eval_len151-200_acc: 0.683		eval_len201-250_acc: 0.429		eval_len251-300_acc: 0.223		eval_len301-350_acc: 0.114		eval_len351-400_acc: 0.054		eval_len401-450_acc: 0.028		eval_len451-500_acc: 0.009 		lr: 0.0001
2l2h16d		 >> early stop 2.4		 eval_len0-50_acc: 1.0		eval_len51-100_acc: 0.556		eval_len101-150_acc: 0.0		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.001
2l2h16d		 >> early stop 14.4		 eval_len0-50_acc: 1.0		eval_len51-100_acc: 0.979		eval_len101-150_acc: 0.306		eval_len151-200_acc: 0.029		eval_len201-250_acc: 0.025		eval_len251-300_acc: 0.027		eval_len301-350_acc: 0.016		eval_len351-400_acc: 0.02		eval_len401-450_acc: 0.023		eval_len451-500_acc: 0.012 		lr: 0.0001
2l2h64d		 >> early stop 4.8		 eval_len0-50_acc: 1.0		eval_len51-100_acc: 0.999		eval_len101-150_acc: 1.0		eval_len151-200_acc: 1.0		eval_len201-250_acc: 0.996		eval_len251-300_acc: 0.997		eval_len301-350_acc: 0.973		eval_len351-400_acc: 0.826		eval_len401-450_acc: 0.182		eval_len451-500_acc: 0.0 		lr: 0.001
2l2h64d		 >> early stop 9.6		 eval_len0-50_acc: 1.0		eval_len51-100_acc: 0.996		eval_len101-150_acc: 0.988		eval_len151-200_acc: 0.855		eval_len201-250_acc: 0.087		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
2l2h256d		 >> early stop 4.8		 eval_len0-50_acc: 1.0		eval_len51-100_acc: 0.999		eval_len101-150_acc: 0.417		eval_len151-200_acc: 0.007		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.001
2l2h256d		 >> early stop 2.4		 eval_len0-50_acc: 1.0		eval_len51-100_acc: 0.65		eval_len101-150_acc: 0.0		eval_len151-200_acc: 0.0		eval_len201-250_acc: 0.0		eval_len251-300_acc: 0.0		eval_len301-350_acc: 0.0		eval_len351-400_acc: 0.0		eval_len401-450_acc: 0.0		eval_len451-500_acc: 0.0 		lr: 0.0001
